cd_representante;nm_representante;cd_cliente;nm_cliente;nm_cidade;nr_pedido;dt_emissao;dt_entrega;vl_pedido;qt_produto;vl_unitario;vl_item;cd_produto;nm_produto;ps_unitario;familia_produto
698;"MELK & SID REPRES. LTDA";161802;"RR EMBALAGENS LTDA";"BOA ESPERANCA";1816;2010-09-02;2010-10-18;NULL;4.00;35.00;140.00;89206;"PRATO PR150/3 1000UC";3.000;PRATO
698;"MELK & SID REPRES. LTDA";161802;"RR EMBALAGENS LTDA";"BOA ESPERANCA";1816;2010-09-02;2010-10-18;NULL;1.00;41.00;41.00;89230;"PRATO PR260/3 250UC";3.250;PRATO
698;"MELK & SID REPRES. LTDA";161802;"RR EMBALAGENS LTDA";"BOA ESPERANCA";1816;2010-09-02;2010-10-18;NULL;1.00;49.50;49.50;89427;"COPO CP200TES/ABNT 2500UC LINHA OURO";5.500;COPO
698;"MELK & SID REPRES. LTDA";161802;"RR EMBALAGENS LTDA";"BOA ESPERANCA";1816;2010-09-02;2010-10-18;NULL;2.00;46.00;92.00;89435;"COPO CP180TES/ABNT 2500UC LINHA OURO";4.950;COPO
698;"MELK & SID REPRES. LTDA";161802;"RR EMBALAGENS LTDA";"BOA ESPERANCA";1816;2010-09-02;2010-10-18;NULL;1.00;48.50;48.50;89508;"COPO CP400T/ABNT 1000UC";5.000;COPO
698;"MELK & SID REPRES. LTDA";218499;"ICE_N_UP IND.COM.& DISTRIB.LTDA";"OURO FINO";1817;2010-09-03;2010-10-26;NULL;18.00;35.50;639.00;71765;"TAMPA TP25T0001/1 1000UC MANGA";2.000;TAMPA
698;"MELK & SID REPRES. LTDA";218499;"ICE_N_UP IND.COM.& DISTRIB.LTDA";"OURO FINO";1817;2010-09-03;2010-10-26;NULL;20.00;75.60;1512.00;84360;"POTE PP160TI000/1 ICE`N`UP SUNDAE";4.000;POTE
698;"MELK & SID REPRES. LTDA";280267;"COUTO & BARROS COMERCIAL LTDA";ALFENAS;1815;2010-09-02;2010-10-15;NULL;90.00;33.00;2970.00;94374;"COPO CP330TL003/1 1000UC - ABNT";3.630;COPO
698;"MELK & SID REPRES. LTDA";280267;"COUTO & BARROS COMERCIAL LTDA";ALFENAS;1900;2010-09-02;2010-11-22;NULL;2.00;47.00;94.00;71730;"POTE PP160T0001/1 1000UC MANGA";4.000;POTE
698;"MELK & SID REPRES. LTDA";280267;"COUTO & BARROS COMERCIAL LTDA";ALFENAS;1900;2010-09-02;2010-11-22;NULL;2.00;87.00;174.00;71838;"POTE PP450T0001/1 1000UC MANGA 7,5 GR";7.500;POTE
698;"MELK & SID REPRES. LTDA";280267;"COUTO & BARROS COMERCIAL LTDA";ALFENAS;1900;2010-09-02;2010-11-22;NULL;2.00;58.65;117.30;72010;"POTE PP340T0001/1 1000UC 4,7 GR";4.700;POTE
698;"MELK & SID REPRES. LTDA";280267;"COUTO & BARROS COMERCIAL LTDA";ALFENAS;1900;2010-09-02;2010-11-22;NULL;3.00;51.00;153.00;81051;"POTE PP100T0000/1 2000UC";4.200;POTE
698;"MELK & SID REPRES. LTDA";280267;"COUTO & BARROS COMERCIAL LTDA";ALFENAS;1900;2010-09-02;2010-11-22;NULL;2.00;87.00;174.00;81361;"POTE PP500T0004/2 1000UC";6.500;POTE
698;"MELK & SID REPRES. LTDA";280267;"COUTO & BARROS COMERCIAL LTDA";ALFENAS;1900;2010-09-02;2010-11-22;NULL;6.00;59.50;357.00;85944;"COPO CP300T/ABNT 2000UC LINHA OURO";6.600;COPO
698;"MELK & SID REPRES. LTDA";280267;"COUTO & BARROS COMERCIAL LTDA";ALFENAS;1900;2010-09-02;2010-11-22;NULL;5.00;49.70;248.50;89427;"COPO CP200TES/ABNT 2500UC LINHA OURO";5.500;COPO
698;"MELK & SID REPRES. LTDA";280267;"COUTO & BARROS COMERCIAL LTDA";ALFENAS;1900;2010-09-02;2010-11-22;NULL;3.00;32.00;96.00;91553;"TAMPA TP75TL001 1000UC";2.000;TAMPA
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";5002;"CEREALISTA OLIVEIRA LTDA.";ALVORADA;12339;2010-09-03;2010-09-20;NULL;20.00;49.56;991.20;4898;"COPO CP200BES/SM/ABNT 2500UC BRANCO";5.500;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";5002;"CEREALISTA OLIVEIRA LTDA.";ALVORADA;12339;2010-09-03;2010-09-20;NULL;20.00;59.74;1194.80;71498;"COPO CP300SM/ABNT/1 2000UC 40X50";6.600;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";5002;"CEREALISTA OLIVEIRA LTDA.";ALVORADA;12339;2010-09-03;2010-09-20;NULL;20.00;34.24;684.80;89206;"PRATO PR150/3 1000UC";3.000;PRATO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";5002;"CEREALISTA OLIVEIRA LTDA.";ALVORADA;12339;2010-09-03;2010-09-20;NULL;25.00;32.02;800.50;89222;"PRATO PR210/3 500UC";3.000;PRATO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";9237;"COMAPLA CASA DOS DESCARTAVEIS LTDA";"PORTO ALEGRE";2339;2010-09-08;2010-10-04;NULL;5.00;59.20;296.00;71480;"COPO CP300ABNT/1 2000UC LINHA OURO";6.600;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";9237;"COMAPLA CASA DOS DESCARTAVEIS LTDA";"PORTO ALEGRE";2339;2010-09-08;2010-10-04;NULL;30.00;33.91;1017.30;73288;"COPO CP330TL003 1000UC LISO";4.000;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";9237;"COMAPLA CASA DOS DESCARTAVEIS LTDA";"PORTO ALEGRE";2339;2010-09-08;2010-10-04;NULL;10.00;39.59;395.90;84778;"COPO CP150BES/ABNT 2500UC-LINHA OURO";4.130;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";34126;"VONPAR REFRESCOS S/A";JOINVILLE;123404;2010-09-09;2010-10-04;NULL;15.00;118.36;1775.40;10685;"COPO CP330BI000/1CC COCA-COLA PADRAO";10.000;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";45136;"CIA ZAFFARI COM.E IND.";"PORTO ALEGRE";23401;2010-09-08;2010-09-20;NULL;1.00;58.49;58.49;85480;"COPO CP200T/SM2/ABNT 2000UC 25X25";4.400;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";45136;"CIA ZAFFARI COM.E IND.";"PORTO ALEGRE";23401;2010-09-08;2010-09-20;NULL;5.00;58.49;292.45;86622;"COPO CP200B/SM2/ABNT 2000UC 25X25";4.400;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";45136;"CIA ZAFFARI COM.E IND.";"PORTO ALEGRE";23401;2010-09-08;2010-09-20;NULL;2.00;46.71;93.42;86630;"COPO CP300B/SM2/ABNT 1000UC 25X25";3.300;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";45136;"CIA ZAFFARI COM.E IND.";"PORTO ALEGRE";23401;2010-09-08;2010-09-20;NULL;10.00;46.08;460.80;89206;"PRATO PR150/3 1000UC";3.000;PRATO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";45136;"CIA ZAFFARI COM.E IND.";"PORTO ALEGRE";23401;2010-09-08;2010-09-20;NULL;3.00;48.72;146.16;89222;"PRATO PR210/3 500UC";3.000;PRATO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";45136;"CIA ZAFFARI COM.E IND.";"PORTO ALEGRE";23401;2010-09-08;2010-09-20;NULL;8.00;58.74;469.92;92568;"PRATO PF260/4 250UC";3.500;PRATO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";45136;"CIA ZAFFARI COM.E IND.";"PORTO ALEGRE";23401;2010-09-08;2010-09-20;NULL;2.00;45.68;91.36;97152;"COPO CB80ES/ABNT 2500UC";3.500;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";76384;"VONPAR REFRESCOS S.A.";BLUMENAU;123402;2010-09-09;2010-10-04;NULL;10.00;83.17;831.70;8230;"COPO CP550BI000CC COCA-COLA PADRAO";6.750;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";76384;"VONPAR REFRESCOS S.A.";BLUMENAU;123402;2010-09-09;2010-10-04;NULL;40.00;118.36;4734.40;10685;"COPO CP330BI000/1CC COCA-COLA PADRAO";10.000;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";76805;"VONPAR REFRESCOS S/A FILIAL";PELOTAS;19649;2010-09-10;2010-10-05;NULL;75.00;118.36;8877.00;10685;"COPO CP330BI000/1CC COCA-COLA PADRAO";10.000;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";76805;"VONPAR REFRESCOS S/A FILIAL";PELOTAS;123405;2010-09-09;2010-10-04;NULL;40.00;118.36;4734.40;10685;"COPO CP330BI000/1CC COCA-COLA PADRAO";10.000;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";84700;"VONPAR REFRESCOS S/A";FARROUPILHA;123403;2010-09-09;2010-10-04;NULL;25.00;118.36;2959.00;10685;"COPO CP330BI000/1CC COCA-COLA PADRAO";10.000;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";87106;"VONPAR REFRESCOS S/A";"ANTONIO CARLOS";123401;2010-09-09;2010-10-04;NULL;10.00;83.17;831.70;8230;"COPO CP550BI000CC COCA-COLA PADRAO";6.750;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";87106;"VONPAR REFRESCOS S/A";"ANTONIO CARLOS";123401;2010-09-09;2010-10-04;NULL;125.00;118.36;14795.00;10685;"COPO CP330BI000/1CC COCA-COLA PADRAO";10.000;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";115843;"D.Z.L.DIST.ZANATTA LTDA.";"PORTO ALEGRE";2337;2010-09-03;2010-09-07;NULL;20.00;51.26;1025.20;81051;"POTE PP100T0000/1 2000UC";4.200;POTE
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";115843;"D.Z.L.DIST.ZANATTA LTDA.";"PORTO ALEGRE";2337;2010-09-03;2010-09-07;NULL;40.00;32.10;1284.00;91553;"TAMPA TP75TL001 1000UC";2.000;TAMPA
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";147982;"VONPAR REFRESCOS S.A.";"PORTO ALEGRE";2336;2010-09-01;2010-09-20;NULL;120.00;118.36;14203.20;19070;"COPO CP330BI000/1CC COCA-COLA PETISKEIRA";10.000;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";147982;"VONPAR REFRESCOS S.A.";"PORTO ALEGRE";2336;2010-09-01;2010-09-20;NULL;32.00;83.17;2661.44;19100;"COPO CP550BI000 COCA-COLA PETISKEIRA";6.750;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";147982;"VONPAR REFRESCOS S.A.";"PORTO ALEGRE";2338;2010-09-03;2010-09-20;NULL;30.00;49.60;1488.00;71480;"COPO CP300ABNT/1 2000UC LINHA OURO";6.600;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";147982;"VONPAR REFRESCOS S.A.";"PORTO ALEGRE";2340;2010-09-09;2010-10-04;NULL;50.00;83.17;4158.50;8230;"COPO CP550BI000CC COCA-COLA PADRAO";6.750;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";147982;"VONPAR REFRESCOS S.A.";"PORTO ALEGRE";2340;2010-09-09;2010-10-04;NULL;250.00;118.36;29590.00;10685;"COPO CP330BI000/1CC COCA-COLA PADRAO";10.000;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";158917;"AMIFEST-ASSOC.DE AMIGOS DA OKTOBERFEST";IGREJINHA;23427;2010-09-10;2010-10-05;NULL;400.00;77.80;31120.00;3794;"COPO CP440TI/SCHIN OKTOBERFEST IGREJINHA";5.540;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";264075;"MARCUS VINICIUS STOLL";CANOAS;12341;2010-09-09;2010-10-04;NULL;40.00;42.46;1698.40;71943;"POTE PP200T0000/1 1000UC 4 GR";4.000;POTE
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";264075;"MARCUS VINICIUS STOLL";CANOAS;12341;2010-09-09;2010-10-04;NULL;40.00;33.00;1320.00;91553;"TAMPA TP75TL001 1000UC";2.000;TAMPA
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";271748;"RR COM.DE BEBIDAS LTDA.";"MORRO REUTER";22339;2010-09-08;2010-09-22;NULL;65.00;59.74;3883.10;85944;"COPO CP300T/ABNT 2000UC LINHA OURO";6.600;COPO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";271748;"RR COM.DE BEBIDAS LTDA.";"MORRO REUTER";22339;2010-09-08;2010-09-22;NULL;30.00;32.03;960.90;89222;"PRATO PR210/3 500UC";3.000;PRATO
701;"BENE SUL COMERCIO E REPRESENTACAO LTDA";271748;"RR COM.DE BEBIDAS LTDA.";"MORRO REUTER";22339;2010-09-08;2010-09-22;NULL;5.00;55.87;279.35;89885;"COPO CB110ABNT 3000UC";5.700;COPO
752;"JURANDIR TIBULO E CIA LTDA";43443;"RICCIPLAST IND.COM.DE PLASTICOS LTDA";"PASSO FUNDO";751098;2010-09-01;2010-10-04;NULL;2.00;63.60;127.20;65773;"TAMPA TP100T0003 TRANSP. C/ MANGA 1000UC";3.300;TAMPA
752;"JURANDIR TIBULO E CIA LTDA";43443;"RICCIPLAST IND.COM.DE PLASTICOS LTDA";"PASSO FUNDO";751098;2010-09-01;2010-10-04;NULL;5.00;41.19;205.95;70106;"COPO CZ50C/ABNT 50ML 5000UC";3.750;COPO
752;"JURANDIR TIBULO E CIA LTDA";43443;"RICCIPLAST IND.COM.DE PLASTICOS LTDA";"PASSO FUNDO";751098;2010-09-01;2010-10-04;NULL;3.00;51.00;153.00;73288;"COPO CP330TL003 1000UC LISO";4.000;COPO
752;"JURANDIR TIBULO E CIA LTDA";43443;"RICCIPLAST IND.COM.DE PLASTICOS LTDA";"PASSO FUNDO";751098;2010-09-01;2010-10-04;NULL;5.00;47.08;235.40;73490;"COPO CP200BES/ABNT 2500UC LINHA OURO";5.500;COPO
752;"JURANDIR TIBULO E CIA LTDA";43443;"RICCIPLAST IND.COM.DE PLASTICOS LTDA";"PASSO FUNDO";751098;2010-09-01;2010-10-04;NULL;8.00;56.49;451.92;85944;"COPO CP300T/ABNT 2000UC LINHA OURO";6.600;COPO
752;"JURANDIR TIBULO E CIA LTDA";43443;"RICCIPLAST IND.COM.DE PLASTICOS LTDA";"PASSO FUNDO";751098;2010-09-01;2010-10-04;NULL;10.00;47.08;470.80;89427;"COPO CP200TES/ABNT 2500UC LINHA OURO";5.500;COPO
752;"JURANDIR TIBULO E CIA LTDA";43443;"RICCIPLAST IND.COM.DE PLASTICOS LTDA";"PASSO FUNDO";751098;2010-09-01;2010-10-04;NULL;8.00;40.83;326.64;97152;"COPO CB80ES/ABNT 2500UC";3.500;COPO
752;"JURANDIR TIBULO E CIA LTDA";66176;"WEINERT E CIA LTDA";"SANTO ANGELO";719208;2010-09-10;2010-09-20;NULL;10.00;36.00;360.00;70106;"COPO CZ50C/ABNT 50ML 5000UC";3.750;COPO
752;"JURANDIR TIBULO E CIA LTDA";66176;"WEINERT E CIA LTDA";"SANTO ANGELO";719208;2010-09-10;2010-09-20;NULL;10.00;59.00;590.00;85944;"COPO CP300T/ABNT 2000UC LINHA OURO";6.600;COPO
752;"JURANDIR TIBULO E CIA LTDA";66176;"WEINERT E CIA LTDA";"SANTO ANGELO";719208;2010-09-10;2010-09-20;NULL;15.00;36.00;540.00;89206;"PRATO PR150/3 1000UC";3.000;PRATO
752;"JURANDIR TIBULO E CIA LTDA";66176;"WEINERT E CIA LTDA";"SANTO ANGELO";719208;2010-09-10;2010-09-20;NULL;10.00;36.00;360.00;89222;"PRATO PR210/3 500UC";3.000;PRATO
752;"JURANDIR TIBULO E CIA LTDA";66176;"WEINERT E CIA LTDA";"SANTO ANGELO";719208;2010-09-10;2010-09-20;NULL;15.00;49.00;735.00;89427;"COPO CP200TES/ABNT 2500UC LINHA OURO";5.500;COPO
752;"JURANDIR TIBULO E CIA LTDA";66176;"WEINERT E CIA LTDA";"SANTO ANGELO";719208;2010-09-10;2010-09-20;NULL;10.00;39.00;390.00;92568;"PRATO PF260/4 250UC";3.500;PRATO
752;"JURANDIR TIBULO E CIA LTDA";82970;"CENTRO DE COMPRAS ZALESKI LTDA";HORIZONTINA;10942;2010-09-03;2010-09-20;NULL;1.00;50.00;50.00;70106;"COPO CZ50C/ABNT 50ML 5000UC";3.750;COPO
752;"JURANDIR TIBULO E CIA LTDA";82970;"CENTRO DE COMPRAS ZALESKI LTDA";HORIZONTINA;10942;2010-09-03;2010-09-20;NULL;1.00;48.20;48.20;73288;"COPO CP330TL003 1000UC LISO";4.000;COPO
752;"JURANDIR TIBULO E CIA LTDA";82970;"CENTRO DE COMPRAS ZALESKI LTDA";HORIZONTINA;10942;2010-09-03;2010-09-20;NULL;5.00;52.00;260.00;85944;"COPO CP300T/ABNT 2000UC LINHA OURO";6.600;COPO
752;"JURANDIR TIBULO E CIA LTDA";82970;"CENTRO DE COMPRAS ZALESKI LTDA";HORIZONTINA;10942;2010-09-03;2010-09-20;NULL;1.00;34.78;34.78;89184;"PRATO PF120/3 1000UC";2.400;PRATO
752;"JURANDIR TIBULO E CIA LTDA";82970;"CENTRO DE COMPRAS ZALESKI LTDA";HORIZONTINA;10942;2010-09-03;2010-09-20;NULL;1.00;50.73;50.73;89192;"PRATO PF150/4 1000UC";3.500;PRATO
752;"JURANDIR TIBULO E CIA LTDA";82970;"CENTRO DE COMPRAS ZALESKI LTDA";HORIZONTINA;10942;2010-09-03;2010-09-20;NULL;2.00;44.00;88.00;89206;"PRATO PR150/3 1000UC";3.000;PRATO
752;"JURANDIR TIBULO E CIA LTDA";82970;"CENTRO DE COMPRAS ZALESKI LTDA";HORIZONTINA;10942;2010-09-03;2010-09-20;NULL;1.00;62.00;62.00;89214;"PRATO PR180/2 1000UC";4.000;PRATO
752;"JURANDIR TIBULO E CIA LTDA";82970;"CENTRO DE COMPRAS ZALESKI LTDA";HORIZONTINA;10942;2010-09-03;2010-09-20;NULL;2.00;44.00;88.00;89222;"PRATO PR210/3 500UC";3.000;PRATO
752;"JURANDIR TIBULO E CIA LTDA";82970;"CENTRO DE COMPRAS ZALESKI LTDA";HORIZONTINA;10942;2010-09-03;2010-09-20;NULL;3.00;50.00;150.00;89427;"COPO CP200TES/ABNT 2500UC LINHA OURO";5.500;COPO
752;"JURANDIR TIBULO E CIA LTDA";82970;"CENTRO DE COMPRAS ZALESKI LTDA";HORIZONTINA;10942;2010-09-03;2010-09-20;NULL;1.00;52.00;52.00;89508;"COPO CP400T/ABNT 1000UC";5.000;COPO
752;"JURANDIR TIBULO E CIA LTDA";82970;"CENTRO DE COMPRAS ZALESKI LTDA";HORIZONTINA;10942;2010-09-03;2010-09-20;NULL;1.00;65.00;65.00;89540;"COPO CP500T/ABNT 1000UC";6.300;COPO
752;"JURANDIR TIBULO E CIA LTDA";82970;"CENTRO DE COMPRAS ZALESKI LTDA";HORIZONTINA;10942;2010-09-03;2010-09-20;NULL;2.00;52.50;105.00;92568;"PRATO PF260/4 250UC";3.500;PRATO
752;"JURANDIR TIBULO E CIA LTDA";82970;"CENTRO DE COMPRAS ZALESKI LTDA";HORIZONTINA;10942;2010-09-03;2010-09-20;NULL;1.00;40.00;40.00;97152;"COPO CB80ES/ABNT 2500UC";3.500;COPO
752;"JURANDIR TIBULO E CIA LTDA";147206;"FERON E TERRA LTDA.";"SAO LUIZ GONZAGA";759204;2010-09-10;2010-10-06;NULL;2.00;68.50;137.00;65773;"TAMPA TP100T0003 TRANSP. C/ MANGA 1000UC";3.300;TAMPA
752;"JURANDIR TIBULO E CIA LTDA";147206;"FERON E TERRA LTDA.";"SAO LUIZ GONZAGA";759204;2010-09-10;2010-10-06;NULL;2.00;76.00;152.00;72010;"POTE PP340T0001/1 1000UC 4,7 GR";4.700;POTE
752;"JURANDIR TIBULO E CIA LTDA";147206;"FERON E TERRA LTDA.";"SAO LUIZ GONZAGA";759204;2010-09-10;2010-10-06;NULL;2.00;48.20;96.40;73288;"COPO CP330TL003 1000UC LISO";4.000;COPO
752;"JURANDIR TIBULO E CIA LTDA";147206;"FERON E TERRA LTDA.";"SAO LUIZ GONZAGA";759204;2010-09-10;2010-10-06;NULL;3.00;63.50;190.50;85944;"COPO CP300T/ABNT 2000UC LINHA OURO";6.600;COPO
752;"JURANDIR TIBULO E CIA LTDA";147206;"FERON E TERRA LTDA.";"SAO LUIZ GONZAGA";759204;2010-09-10;2010-10-06;NULL;2.00;44.00;88.00;89206;"PRATO PR150/3 1000UC";3.000;PRATO
752;"JURANDIR TIBULO E CIA LTDA";147206;"FERON E TERRA LTDA.";"SAO LUIZ GONZAGA";759204;2010-09-10;2010-10-06;NULL;2.00;60.00;120.00;89214;"PRATO PR180/2 1000UC";4.000;PRATO
752;"JURANDIR TIBULO E CIA LTDA";147206;"FERON E TERRA LTDA.";"SAO LUIZ GONZAGA";759204;2010-09-10;2010-10-06;NULL;3.00;44.00;132.00;89222;"PRATO PR210/3 500UC";3.000;PRATO
752;"JURANDIR TIBULO E CIA LTDA";147206;"FERON E TERRA LTDA.";"SAO LUIZ GONZAGA";759204;2010-09-10;2010-10-06;NULL;2.00;48.00;96.00;89230;"PRATO PR260/3 250UC";3.250;PRATO
752;"JURANDIR TIBULO E CIA LTDA";147206;"FERON E TERRA LTDA.";"SAO LUIZ GONZAGA";759204;2010-09-10;2010-10-06;NULL;6.00;52.50;315.00;89427;"COPO CP200TES/ABNT 2500UC LINHA OURO";5.500;COPO
752;"JURANDIR TIBULO E CIA LTDA";147206;"FERON E TERRA LTDA.";"SAO LUIZ GONZAGA";759204;2010-09-10;2010-10-06;NULL;1.00;41.30;41.30;97152;"COPO CB80ES/ABNT 2500UC";3.500;COPO
752;"JURANDIR TIBULO E CIA LTDA";248410;"COMERCIAL DE CEREAIS ZAFFARI LTDA";"PASSO FUNDO";10940;2010-09-03;2010-10-04;NULL;3.00;41.20;123.60;70106;"COPO CZ50C/ABNT 50ML 5000UC";3.750;COPO
752;"JURANDIR TIBULO E CIA LTDA";248410;"COMERCIAL DE CEREAIS ZAFFARI LTDA";"PASSO FUNDO";10940;2010-09-03;2010-10-04;NULL;13.00;49.00;637.00;73288;"COPO CP330TL003 1000UC LISO";4.000;COPO
752;"JURANDIR TIBULO E CIA LTDA";248410;"COMERCIAL DE CEREAIS ZAFFARI LTDA";"PASSO FUNDO";10940;2010-09-03;2010-10-04;NULL;12.00;49.20;590.40;85480;"COPO CP200T/SM2/ABNT 2000UC 25X25";4.400;COPO
752;"JURANDIR TIBULO E CIA LTDA";248410;"COMERCIAL DE CEREAIS ZAFFARI LTDA";"PASSO FUNDO";10940;2010-09-03;2010-10-04;NULL;10.00;60.50;605.00;85944;"COPO CP300T/ABNT 2000UC LINHA OURO";6.600;COPO
752;"JURANDIR TIBULO E CIA LTDA";248410;"COMERCIAL DE CEREAIS ZAFFARI LTDA";"PASSO FUNDO";10940;2010-09-03;2010-10-04;NULL;5.00;47.10;235.50;89206;"PRATO PR150/3 1000UC";3.000;PRATO
752;"JURANDIR TIBULO E CIA LTDA";248410;"COMERCIAL DE CEREAIS ZAFFARI LTDA";"PASSO FUNDO";10940;2010-09-03;2010-10-04;NULL;7.00;61.20;428.40;89214;"PRATO PR180/2 1000UC";4.000;PRATO
752;"JURANDIR TIBULO E CIA LTDA";248410;"COMERCIAL DE CEREAIS ZAFFARI LTDA";"PASSO FUNDO";10940;2010-09-03;2010-10-04;NULL;1.00;47.10;47.10;89222;"PRATO PR210/3 500UC";3.000;PRATO
752;"JURANDIR TIBULO E CIA LTDA";248410;"COMERCIAL DE CEREAIS ZAFFARI LTDA";"PASSO FUNDO";10940;2010-09-03;2010-10-04;NULL;10.00;54.15;541.50;89427;"COPO CP200TES/ABNT 2500UC LINHA OURO";5.500;COPO
752;"JURANDIR TIBULO E CIA LTDA";248410;"COMERCIAL DE CEREAIS ZAFFARI LTDA";"PASSO FUNDO";10940;2010-09-03;2010-10-04;NULL;11.00;58.32;641.52;89508;"COPO CP400T/ABNT 1000UC";5.000;COPO
752;"JURANDIR TIBULO E CIA LTDA";248410;"COMERCIAL DE CEREAIS ZAFFARI LTDA";"PASSO FUNDO";10940;2010-09-03;2010-10-04;NULL;2.00;42.30;84.60;97152;"COPO CB80ES/ABNT 2500UC";3.500;COPO
752;"JURANDIR TIBULO E CIA LTDA";284327;"TERESINHA LEITE DE CARVALHO";CARAZINHO;10949;2010-09-04;2010-10-20;NULL;15.00;51.00;765.00;2399;"TAMPA TS55TEF_01 1000UC TRANSP. FURADA";1.650;TAMPA
752;"JURANDIR TIBULO E CIA LTDA";284327;"TERESINHA LEITE DE CARVALHO";CARAZINHO;10949;2010-09-04;2010-10-20;NULL;10.00;80.00;800.00;2984;"COPO CP440TI/ABNT MILKSHAKE PADRAO DZT";5.540;COPO
752;"JURANDIR TIBULO E CIA LTDA";284327;"TERESINHA LEITE DE CARVALHO";CARAZINHO;10949;2010-09-04;2010-10-20;NULL;5.00;104.00;520.00;42862;"COPO CP550TI000 MILKSHAKE PADRAO DZT";6.750;COPO
752;"JURANDIR TIBULO E CIA LTDA";284327;"TERESINHA LEITE DE CARVALHO";CARAZINHO;10949;2010-09-04;2010-10-20;NULL;15.00;53.30;799.50;42986;"COPO CP330TI001 MILKSHAKE PADRAO DZT";4.000;COPO
752;"JURANDIR TIBULO E CIA LTDA";284327;"TERESINHA LEITE DE CARVALHO";CARAZINHO;10949;2010-09-04;2010-10-20;NULL;10.00;62.00;620.00;73490;"COPO CP200BES/ABNT 2500UC LINHA OURO";5.500;COPO
752;"JURANDIR TIBULO E CIA LTDA";284327;"TERESINHA LEITE DE CARVALHO";CARAZINHO;10949;2010-09-04;2010-10-20;NULL;10.00;56.00;560.00;81396;"COPO CP180BES/ABNT 2500UC LINHA OURO";4.950;COPO
752;"JURANDIR TIBULO E CIA LTDA";284327;"TERESINHA LEITE DE CARVALHO";CARAZINHO;10949;2010-09-04;2010-10-20;NULL;10.00;46.00;460.00;84778;"COPO CP150BES/ABNT 2500UC-LINHA OURO";4.130;COPO
752;"JURANDIR TIBULO E CIA LTDA";284327;"TERESINHA LEITE DE CARVALHO";CARAZINHO;10949;2010-09-04;2010-10-20;NULL;15.00;70.64;1059.60;86800;"TAMPA TT79F/1 2000UC TRANSPARENTE FURADA";2.800;TAMPA
752;"JURANDIR TIBULO E CIA LTDA";287091;"CENTRO DE COMPRAS ZALESKI LTDA";HORIZONTINA;10945;2010-09-03;2010-09-20;NULL;2.00;50.00;100.00;70106;"COPO CZ50C/ABNT 50ML 5000UC";3.750;COPO
752;"JURANDIR TIBULO E CIA LTDA";287091;"CENTRO DE COMPRAS ZALESKI LTDA";HORIZONTINA;10945;2010-09-03;2010-09-20;NULL;2.00;48.20;96.40;73288;"COPO CP330TL003 1000UC LISO";4.000;COPO
752;"JURANDIR TIBULO E CIA LTDA";287091;"CENTRO DE COMPRAS ZALESKI LTDA";HORIZONTINA;10945;2010-09-03;2010-09-20;NULL;15.00;59.00;885.00;85944;"COPO CP300T/ABNT 2000UC LINHA OURO";6.600;COPO
752;"JURANDIR TIBULO E CIA LTDA";287091;"CENTRO DE COMPRAS ZALESKI LTDA";HORIZONTINA;10945;2010-09-03;2010-09-20;NULL;1.00;34.78;34.78;89184;"PRATO PF120/3 1000UC";2.400;PRATO
